structpayload_utctimestamp,structpayload_unique_visitor_session_id,structpayload_sessionId,structpayload_objectType,structpayload_objectId,structpayload_sourceType,structpayload_eventname,structPayload_metadata_page_title,structPayload_metadata_page_host,structPayload_metadata_page_hostname,structPayload_metadata_page_port,structPayload_metadata_page_protocol,structPayload_metadata_page_origin,structPayload_metadata_page_pathname,structPayload_metadata_page_hash,structPayload_metadata_page_search,structPayload_metadata_page_href
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,type,new,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:53.184212Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,#fbid=6fpd3jf_iKR,,https://www.informatica.com/#fbid=6fpd3jf_iKR
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:55:45.101311Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,region,US-WA,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:55:45.101311Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,type,new,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:55:45.721672Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,page,/user/dashboard.html,Website,visited_with,Dashboard | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/user/dashboard.html,,,https://www.informatica.com/user/dashboard.html
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,region,US-WA,Website,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,type,new,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,session,,Reactful,created_new,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,region,US-WA,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:59:04.433447Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,#fbid=6fpd3jf_iKR,,https://www.informatica.com/#fbid=6fpd3jf_iKR
2018-06-28T22:55:45.101311Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,type,new,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:45.101311Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:52.478846Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,region,US-WA,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T22:55:45.101311Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,region,US-WA,Website,visited_with,,,,,,,,,,
2018-06-28T22:58:58.145849Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,page,/user/dashboard.html,Website,visited_with,Dashboard | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/user/dashboard.html,,,https://www.informatica.com/user/dashboard.html
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,reaction,10001,Reactful,visited,,,,,,,,,,
2018-06-28T22:55:12.082014Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,,,https://www.informatica.com/
2018-06-28T22:55:11.690980Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,reaction,10001,Reactful,visited,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:58:57.665545Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T22:59:09.022888Z,904yQunQRN4dQ1Tk3GaLDw,000ghrtBOtzGxPTIggrsBL,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,session,,Reactful,created_new,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,type,new,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,country,US,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,region,US-CA,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,type,new,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,region,US-CA,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:09.870790Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,page,/products/big-data/big-data-edition.html,Website,visited_with,Big Data Management: Delivering trusted information for analytics | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/products/big-data/big-data-edition.html,#fbid=yp4wnghKYmO,,https://www.informatica.com/products/big-data/big-data-edition.html#fbid=yp4wnghKYmO
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,country,US,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:08.892000Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-11T02:24:10.793640Z,zz8Tx3owCCgvfaGrYOS1mi,000zXASrtiqsPrdPCXr8MZ,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-22T16:05:33.311722Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,page,/data-integration-magic-quadrant.html,Website,visited_with,2017 Magic Quadrant: Data Integration Tools | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/data-integration-magic-quadrant.html,#fbid=GiRvVYq3gH_,?gclid=EAIaIQobChMIsZfsvZDn2wIVTik_Ch0XnQGZEAEYASAAEgJm1PD_BwE&formid=3977&programName=17Q3-PPC1-GBL-EN-Gartner_2017_DI_MQ_Analyst_Report-PT3353&cps=ppcGRI&cext=remark_google_17q3_data-integration-magic-quadrant-3353_na_us_en&kw=&s_kwcid=AL!5237!3!255546554303!!mobileapp::2-com.pic.mycamera!d!!&ef_id=WkKlswAAAMAfnDWg:20180622110709:s,https://www.informatica.com/data-integration-magic-quadrant.html?gclid=EAIaIQobChMIsZfsvZDn2wIVTik_Ch0XnQGZEAEYASAAEgJm1PD_BwE&formid=3977&programName=17Q3-PPC1-GBL-EN-Gartner_2017_DI_MQ_Analyst_Report-PT3353&cps=ppcGRI&cext=remark_google_17q3_data-integration-magic-quadrant-3353_na_us_en&kw=&s_kwcid=AL!5237!3!255546554303!!mobileapp::2-com.pic.mycamera!d!!&ef_id=WkKlswAAAMAfnDWg:20180622110709:s#fbid=GiRvVYq3gH_
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,country,US,Website,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,session,,Reactful,created_new,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,type,returning,Website,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-22T16:05:31.196576Z,Qu1taDUs8J0eDiaq5EqPUy,001Je8rnnpfOJu1Ma0Vc02,region,US-NC,Website,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,type,returning,Website,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,region,DE-BY,Website,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-06T13:27:24.432660Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,page,/about-us/company-information/contact-locations/emea.html,Website,visited_with,EMEA | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/about-us/company-information/contact-locations/emea.html,#fbid=gQtbHgbXf6,,https://www.informatica.com/about-us/company-information/contact-locations/emea.html#fbid=gQtbHgbXf6
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,country,DE,Website,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,session,,Reactful,created_new,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-06T13:27:21.336710Z,e0lcr2OmJ30uLCSCIFg1LE,001lmcCYdLmUfR9QwrWcyr,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,session,,Reactful,created_new,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,type,new,Website,visited_with,,,,,,,,,,
2018-06-15T09:29:35.274400Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,page,/services-and-training/glossary-of-terms/master-data-management-definition.html,Website,visited_with,What is Master Data Management: Definition | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/services-and-training/glossary-of-terms/master-data-management-definition.html,,,https://www.informatica.com/services-and-training/glossary-of-terms/master-data-management-definition.html
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,referer,www.google.com,Website,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,region,DE-HE,Website,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-15T09:29:34.809450Z,xBi0OUeJ66IliEBAWO9Xrq,00203JVYoBFSmrmwiRdYN1,country,DE,Website,visited_with,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,type,returning,Website,visited_with,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,country,US,Website,visited_with,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-13T00:24:24.313490Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,,,https://www.informatica.com/
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,reaction,10001,Reactful,visited,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,session,,Reactful,created_new,,,,,,,,,,
2018-06-13T00:24:23.352140Z,2J3AE6WmNJAdFz7uzCgbcW,002mpjeTyYNn1SWqjFd7mY,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-19T12:54:37.797840Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,page,/it/products/data-security.html,Website,visited_with,Sicurezza dei dati: privacy e protezione per l'azienda | Informatica Italia,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/it/products/data-security.html,,,https://www.informatica.com/it/products/data-security.html
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,country,IT,Website,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,referer,www.google.it,Website,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,type,new,Website,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,region,IT-NA,Website,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,session,,Reactful,created_new,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-19T12:54:36.343280Z,He6ikNVC7LWFqPKHMZZN7p,002nuXSpyO5MfNB4p0lWUp,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,country,US,Website,visited_with,,,,,,,,,,
2018-07-05T16:08:37.794820Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,,,https://www.informatica.com/
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,referer,guestportal.informatica.com,Website,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,device,mobile,Website,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,session,,Reactful,created_new,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,region,US-TX,Website,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:08:36.352830Z,Pi0ZunSMp6m4EcL9E4JvTj,002wpiljIgw7XailbnOvUW,type,returning,Website,visited_with,,,,,,,,,,
2018-06-23T07:25:59.035436Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,page,/services-and-training/glossary-of-terms/data-warehousing-definition.html,Website,visited_with,What is Data Warehousing: Definition | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/services-and-training/glossary-of-terms/data-warehousing-definition.html,,,https://www.informatica.com/services-and-training/glossary-of-terms/data-warehousing-definition.html
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,country,US,Website,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,session,,Reactful,created_new,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,region,US-VA,Website,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,referer,www.google.com,Website,visited_with,,,,,,,,,,
2018-06-23T07:25:58.591289Z,npoCcaAXslaP1sDj6lgCQD,003HquXQkJvMS563LitjeA,type,new,Website,visited_with,,,,,,,,,,
